Date,Open,High,Low,Close,Adj Close,Volume
2024-06-26,36.400001525878906,38.220001220703125,35.0,38.220001220703125,38.220001220703125,66883
2024-06-27,40.130001068115234,40.130001068115234,40.130001068115234,40.130001068115234,40.130001068115234,18106
2024-06-28,42.130001068115234,42.130001068115234,42.130001068115234,42.130001068115234,42.130001068115234,7743
2024-07-01,44.22999954223633,44.22999954223633,40.880001068115234,43.70000076293945,43.70000076293945,167588
2024-07-02,44.5,44.5,41.5099983215332,41.5099983215332,41.5099983215332,21686
2024-07-03,39.45000076293945,39.45000076293945,39.43000030517578,39.43000030517578,39.43000030517578,4707
2024-07-04,37.45000076293945,41.400001525878906,37.45000076293945,38.939998626708984,38.939998626708984,72544
2024-07-05,38.20000076293945,39.0,36.9900016784668,37.040000915527344,37.040000915527344,59781
2024-07-08,37.0,37.29999923706055,35.18000030517578,36.810001373291016,36.810001373291016,25131
2024-07-09,36.45000076293945,38.470001220703125,35.0,37.38999938964844,37.38999938964844,32978
2024-07-10,39.9900016784668,44.86000061035156,39.9900016784668,44.86000061035156,44.86000061035156,288728
2024-07-11,48.0099983215332,53.83000183105469,48.0099983215332,53.83000183105469,53.83000183105469,815557
2024-07-12,54.0,56.70000076293945,49.20000076293945,51.2599983215332,51.2599983215332,687914
